index,sigma_target_GeV3,T_MeV,sigma_GeV3,free_energy,residual_norm,retcode
97,0.05104005617325348,175.52123380740395,0.05104005617325341,0.00035988391288962503,2.339684002095055e-12,Success
98,0.050685611338717,175.62298153832273,0.05068561133871701,0.0003869118395766208,1.24983356997177e-12,Success
99,0.05033116650418051,175.72115655638265,0.05033116650418046,0.0004126836141412995,1.4136469772552118e-12,Success
100,0.049976721669644036,175.81577944219706,0.049976721669644106,0.0004372302156354754,9.94926363517834e-13,Success
101,0.04962227683510755,175.90687000482743,0.04962227683510758,0.00046058193571382614,2.6047219936486954e-12,Success
102,0.04926783200057107,175.9944472958328,0.04926783200057109,0.00048276840018996825,2.928546294356238e-12,Success
103,0.048913387166034585,176.07852962266045,0.048913387166034605,0.000503818589765183,1.6890933096647132e-12,Success
104,0.0485589423314981,176.15913456141112,0.04855894233149805,0.0005237608599689569,1.3393730569077889e-12,Success
105,0.048204497496961624,176.23627896901357,0.04820449749696158,0.0005426229603446836,6.790124018607457e-13,Success
106,0.04785005266242514,176.30997899480516,0.0478500526624251,0.0005604320529153148,1.198596777385319e-12,Success
107,0.047495607827888656,176.3802500915548,0.04749560782788868,0.0005772147299595815,1.9051427102567686e-12,Success
108,0.04714116299335217,176.44710702593252,0.04714116299335213,0.0005929970311313751,1.3985479441203097e-12,Success
109,0.04678671815881569,176.51056388845,0.04678671815881563,0.0006078044599472834,1.5550061238656099e-12,Success
110,0.04643227332427921,176.57063410289072,0.04643227332427924,0.0006216619996726239,1.4557799410397365e-12,Success
111,0.04607782848974273,176.6273304352335,0.04607782848974273,0.0006345941286297346,1.581845765485923e-12,Success
112,0.04572338365520624,176.68066500208053,0.04572338365520629,0.0006466248349543876,1.935340776526573e-12,Success
113,0.04536893882066976,176.73064927862112,0.04536893882066972,0.0006577776308220372,1.4409029525097594e-12,Success
114,0.04501449398613328,176.77729410612534,0.04501449398613328,0.0006680755661669451,1.5686341114928837e-12,Success
115,0.0446600491515968,176.82060969897938,0.044660049151596784,0.0006775412419156809,6.890599202336034e-13,Success
116,0.044305604317060314,176.86060565130364,0.04430560431706032,0.0006861968227533786,2.54335441596254e-12,Success
117,0.04395115948252383,176.89729094308979,0.043951159482523865,0.0006940640494427035,4.2810199829546036e-13,Success
118,0.043596714647987346,176.930673945966,0.0435967146479873,0.000701164250713961,1.7180701306074297e-12,Success
119,0.04324226981345087,176.9607624285115,0.043242269813450834,0.0007075183547419624,1.4118151092645803e-12,Success
